"PT_NUMBER","PLANT","SRC_UNIT","NUCLIDE","ACTIVITY","ACT_UNITS","Max0Avg1Sum2","NUCTYPEIMPTYPE","SOURCE","STARTDATE","ENDDATE","DURATION_MIN","FLOW_RATE","FLOW_UNITS","REL_VOL","REL_UNITS","RELEASE_SOURCE","DISCHARGE_POINT","REL_MODE_OR_DIL","IS_MDA","BATCHORCONT","ALLOCATION_PERCENT"
2016409,"Byron","Unit 1","C-14","2.64E-09","uCi/cc","NA","","",10/3/2016 0:35:00,10/10/2016 1:15:00,10120.00,"1.06E+05","cfm","1.07E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016409,"Byron","Unit 1","H-3","3.12E-08","uCi/cc","NA","","",10/3/2016 0:35:00,10/10/2016 1:15:00,10120.00,"1.06E+05","cfm","1.07E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016410,"Byron","Unit 2","C-14","1.91E-09","uCi/cc","NA","","",10/3/2016 0:40:00,10/10/2016 1:20:00,10120.00,"1.52E+05","cfm","1.54E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016410,"Byron","Unit 2","H-3","3.12E-08","uCi/cc","NA","","",10/3/2016 0:40:00,10/10/2016 1:20:00,10120.00,"1.52E+05","cfm","1.54E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016411,"Byron","Unit 1","H-3","6.10E-07","uCi/cc","NA","","",10/15/2016 14:51:00,10/15/2016 16:04:00,73.00,"1.44E+03","cfm","1.05E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016411,"Byron","Unit 1","XE-133","3.23E-07","uCi/cc","NA","","",10/15/2016 14:51:00,10/15/2016 16:04:00,73.00,"1.44E+03","cfm","1.05E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016412,"Byron","Unit 1","H-3","6.10E-07","uCi/cc","NA","","",10/17/2016 1:28:00,10/17/2016 2:35:00,67.00,"1.44E+03","cfm","9.65E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016412,"Byron","Unit 1","XE-133","3.23E-07","uCi/cc","NA","","",10/17/2016 1:28:00,10/17/2016 2:35:00,67.00,"1.44E+03","cfm","9.65E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016413,"Byron","Unit 1","H-3","6.07E-07","uCi/cc","NA","","",10/21/2016 2:11:00,10/21/2016 3:39:00,88.00,"1.32E+03","cfm","1.16E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016414,"Byron","Unit 1","H-3","6.07E-07","uCi/cc","NA","","",10/22/2016 14:52:00,10/22/2016 16:08:00,76.00,"1.45E+03","cfm","1.10E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016415,"Byron","Unit 2","H-3","3.95E-07","uCi/cc","NA","","",10/21/2016 3:20:00,10/21/2016 4:19:00,59.00,"1.40E+03","cfm","8.26E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016416,"Byron","Unit 2","H-3","3.95E-07","uCi/cc","NA","","",10/22/2016 20:59:00,10/22/2016 21:46:00,47.00,"1.56E+03","cfm","7.32E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016417,"Byron","Unit 1","H-3","0.00E+00","uCi/cc","NA","","",10/19/2016 12:36:00,10/19/2016 17:10:00,274.00,"1.78E+00","cfm","4.88E+02","cf","Waste Gas Decay Tank (A-F)","Waste Gas Decay Tank (A-F)","ground","","B",100
2016417,"Byron","Unit 1","XE-133","4.38E-06","uCi/cc","NA","","",10/19/2016 12:36:00,10/19/2016 17:10:00,274.00,"1.78E+00","cfm","4.88E+02","cf","Waste Gas Decay Tank (A-F)","Waste Gas Decay Tank (A-F)","ground","","B",100
2016418,"Byron","Unit 1","C-14","2.64E-09","uCi/cc","NA","","",10/7/2016 0:06:00,10/14/2016 0:45:00,10119.00,"1.06E+05","cfm","1.07E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016418,"Byron","Unit 1","H-3","9.81E-09","uCi/cc","NA","","",10/7/2016 0:06:00,10/14/2016 0:45:00,10119.00,"1.06E+05","cfm","1.07E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016419,"Byron","Unit 2","C-14","1.18E-09","uCi/cc","NA","","",10/10/2016 1:20:00,10/17/2016 1:24:00,10084.00,"1.55E+05","cfm","1.56E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016419,"Byron","Unit 2","H-3","3.86E-08","uCi/cc","NA","","",10/10/2016 1:20:00,10/17/2016 1:24:00,10084.00,"1.55E+05","cfm","1.56E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016420,"Byron","Unit 1","C-14","2.73E-09","uCi/cc","NA","","",10/14/2016 0:45:00,10/17/2016 13:09:00,5064.00,"1.06E+05","cfm","5.36E+08","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016420,"Byron","Unit 1","H-3","9.81E-09","uCi/cc","NA","","",10/14/2016 0:45:00,10/17/2016 13:09:00,5064.00,"1.06E+05","cfm","5.36E+08","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016422,"Byron","Unit 1","H-3","5.61E-07","uCi/cc","NA","","",10/26/2016 13:40:00,10/26/2016 14:57:00,77.00,"1.43E+03","cfm","1.10E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016422,"Byron","Unit 1","XE-133","3.36E-07","uCi/cc","NA","","",10/26/2016 13:40:00,10/26/2016 14:57:00,77.00,"1.43E+03","cfm","1.10E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016423,"Byron","Unit 2","H-3","7.23E-07","uCi/cc","NA","","",10/26/2016 5:23:00,10/26/2016 6:19:00,56.00,"1.47E+03","cfm","8.21E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016424,"Byron","Unit 2","H-3","7.23E-07","uCi/cc","NA","","",10/28/2016 17:19:00,10/28/2016 18:22:00,63.00,"1.58E+03","cfm","9.97E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016425,"Byron","Unit 1","C-14","2.23E-09","uCi/cc","NA","","",10/17/2016 1:12:00,10/24/2016 0:57:00,10065.00,"1.34E+05","cfm","1.35E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016425,"Byron","Unit 1","H-3","6.75E-09","uCi/cc","NA","","",10/17/2016 1:12:00,10/24/2016 0:57:00,10065.00,"1.34E+05","cfm","1.35E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016426,"Byron","Unit 2","C-14","1.91E-09","uCi/cc","NA","","",10/17/2016 1:24:00,10/24/2016 1:00:00,10056.00,"1.56E+05","cfm","1.57E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016426,"Byron","Unit 2","H-3","2.32E-08","uCi/cc","NA","","",10/17/2016 1:24:00,10/24/2016 1:00:00,10056.00,"1.56E+05","cfm","1.57E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016427,"Byron","Unit 1","H-3","4.66E-07","uCi/cc","NA","","",10/25/2016 9:24:00,10/25/2016 10:48:00,84.00,"1.19E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016428,"Byron","Unit 1","H-3","4.88E-07","uCi/cc","NA","","",10/28/2016 3:40:00,10/28/2016 4:44:00,64.00,"1.31E+03","cfm","8.41E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016428,"Byron","Unit 1","XE-133","4.36E-07","uCi/cc","NA","","",10/28/2016 3:40:00,10/28/2016 4:44:00,64.00,"1.31E+03","cfm","8.41E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016429,"Byron","Unit 1","H-3","4.88E-07","uCi/cc","NA","","",10/29/2016 3:48:00,10/29/2016 4:10:00,22.00,"1.74E+03","cfm","3.83E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016429,"Byron","Unit 1","XE-133","4.36E-07","uCi/cc","NA","","",10/29/2016 3:48:00,10/29/2016 4:10:00,22.00,"1.74E+03","cfm","3.83E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016430,"Byron","Unit 2","H-3","5.98E-07","uCi/cc","NA","","",11/8/2016 0:11:00,11/8/2016 1:41:00,90.00,"1.23E+03","cfm","1.10E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016431,"Byron","Unit 2","H-3","5.98E-07","uCi/cc","NA","","",10/31/2016 16:11:00,10/31/2016 17:27:00,76.00,"1.32E+03","cfm","1.00E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016432,"Byron","Unit 1","H-3","4.19E-07","uCi/cc","NA","","",10/29/2016 19:47:00,10/29/2016 21:00:00,73.00,"1.30E+03","cfm","9.51E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016432,"Byron","Unit 1","XE-133","3.96E-07","uCi/cc","NA","","",10/29/2016 19:47:00,10/29/2016 21:00:00,73.00,"1.30E+03","cfm","9.51E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016433,"Byron","Unit 1","H-3","4.19E-07","uCi/cc","NA","","",11/10/2016 2:05:00,11/10/2016 3:36:00,91.00,"1.33E+03","cfm","1.21E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016433,"Byron","Unit 1","XE-133","3.96E-07","uCi/cc","NA","","",11/10/2016 2:05:00,11/10/2016 3:36:00,91.00,"1.33E+03","cfm","1.21E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016434,"Byron","Unit 1","H-3","6.50E-07","uCi/cc","NA","","",10/31/2016 13:05:00,10/31/2016 14:23:00,78.00,"1.28E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016435,"Byron","Unit 1","C-14","2.40E-09","uCi/cc","NA","","",10/24/2016 0:57:00,10/31/2016 1:00:00,10083.00,"1.24E+05","cfm","1.25E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016435,"Byron","Unit 1","H-3","6.39E-09","uCi/cc","NA","","",10/24/2016 0:57:00,10/31/2016 1:00:00,10083.00,"1.24E+05","cfm","1.25E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016436,"Byron","Unit 2","C-14","2.06E-09","uCi/cc","NA","","",10/24/2016 1:00:00,10/31/2016 1:05:00,10085.00,"1.43E+05","cfm","1.44E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016436,"Byron","Unit 2","H-3","3.27E-08","uCi/cc","NA","","",10/24/2016 1:00:00,10/31/2016 1:05:00,10085.00,"1.43E+05","cfm","1.44E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016437,"Byron","Unit 2","H-3","5.79E-07","uCi/cc","NA","","",11/5/2016 2:45:00,11/5/2016 3:58:00,73.00,"1.37E+03","cfm","9.98E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016438,"Byron","Unit 1","XE-133","1.59E+05","uCi/cc","NA","","",10/5/2016 9:34:00,10/5/2016 9:54:00,20.00,"1.77E-06","cfm","3.53E-05","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016439,"Byron","Unit 2","XE-133","1.59E+05","uCi/cc","NA","","",10/5/2016 9:34:00,10/5/2016 9:54:00,20.00,"1.77E-06","cfm","3.53E-05","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016440,"Byron","Unit 1","H-3","5.27E-07","uCi/cc","NA","","",11/2/2016 10:44:00,11/2/2016 11:53:00,69.00,"1.40E+03","cfm","9.65E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016441,"Byron","Unit 1","H-3","4.71E-07","uCi/cc","NA","","",11/4/2016 17:16:00,11/4/2016 18:20:00,64.00,"1.59E+03","cfm","1.02E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016443,"Byron","Unit 1","H-3","2.88E-07","uCi/cc","NA","","",11/6/2016 18:54:00,11/6/2016 20:16:00,82.00,"1.38E+03","cfm","1.13E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016444,"Byron","Unit 2","H-3","3.05E-07","uCi/cc","NA","","",11/11/2016 18:00:00,11/11/2016 18:59:00,59.00,"1.39E+03","cfm","8.21E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016445,"Byron","Unit 2","H-3","3.05E-07","uCi/cc","NA","","",11/13/2016 14:50:00,11/13/2016 16:09:00,79.00,"1.33E+03","cfm","1.05E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016446,"Byron","Unit 1","C-14","2.70E-09","uCi/cc","NA","","",10/31/2016 1:00:00,11/7/2016 2:24:00,10164.00,"1.10E+05","cfm","1.12E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016446,"Byron","Unit 1","H-3","1.16E-08","uCi/cc","NA","","",10/31/2016 1:00:00,11/7/2016 2:24:00,10164.00,"1.10E+05","cfm","1.12E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016447,"Byron","Unit 2","C-14","5.25E-09","uCi/cc","NA","","",10/31/2016 1:05:00,11/7/2016 2:28:00,10163.00,"5.70E+04","cfm","5.79E+08","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016447,"Byron","Unit 2","H-3","2.05E-08","uCi/cc","NA","","",10/31/2016 1:05:00,11/7/2016 2:28:00,10163.00,"5.70E+04","cfm","5.79E+08","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016448,"Byron","Unit 1","H-3","4.45E-07","uCi/cc","NA","","",11/8/2016 4:18:00,11/8/2016 5:45:00,87.00,"1.42E+03","cfm","1.23E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016450,"Byron","Unit 1","H-3","3.81E-07","uCi/cc","NA","","",12/11/2016 5:12:00,12/11/2016 6:23:00,71.00,"1.48E+03","cfm","1.05E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016451,"Byron","Unit 2","H-3","6.50E-07","uCi/cc","NA","","",11/16/2016 15:28:00,11/16/2016 17:16:00,108.00,"1.09E+03","cfm","1.17E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016452,"Byron","Unit 1","H-3","3.81E-07","uCi/cc","NA","","",11/11/2016 16:47:00,11/11/2016 17:37:00,50.00,"1.40E+03","cfm","6.98E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016453,"Byron","Unit 1","H-3","4.85E-07","uCi/cc","NA","","",11/13/2016 0:18:00,11/13/2016 1:29:00,71.00,"1.58E+03","cfm","1.12E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016453,"Byron","Unit 1","XE-133","4.15E-07","uCi/cc","NA","","",11/13/2016 0:18:00,11/13/2016 1:29:00,71.00,"1.58E+03","cfm","1.12E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016454,"Byron","Unit 1","AR-41","5.03E-07","uCi/cc","NA","","",11/14/2016 12:04:00,11/14/2016 13:21:00,77.00,"1.61E+03","cfm","1.24E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016454,"Byron","Unit 1","H-3","3.83E-07","uCi/cc","NA","","",11/14/2016 12:04:00,11/14/2016 13:21:00,77.00,"1.61E+03","cfm","1.24E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016454,"Byron","Unit 1","XE-133","3.34E-07","uCi/cc","NA","","",11/14/2016 12:04:00,11/14/2016 13:21:00,77.00,"1.61E+03","cfm","1.24E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016455,"Byron","Unit 1","C-14","2.66E-09","uCi/cc","NA","","",11/7/2016 2:24:00,11/14/2016 0:45:00,9981.00,"1.08E+05","cfm","1.08E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016455,"Byron","Unit 1","H-3","9.52E-09","uCi/cc","NA","","",11/7/2016 2:24:00,11/14/2016 0:45:00,9981.00,"1.08E+05","cfm","1.08E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016456,"Byron","Unit 2","C-14","1.87E-09","uCi/cc","NA","","",11/4/2016 0:32:00,11/11/2016 0:36:00,10084.00,"1.60E+05","cfm","1.61E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016456,"Byron","Unit 2","H-3","1.46E-08","uCi/cc","NA","","",11/4/2016 0:32:00,11/11/2016 0:36:00,10084.00,"1.60E+05","cfm","1.61E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016457,"Byron","Unit 2","C-14","5.49E-09","uCi/cc","NA","","",11/11/2016 0:36:00,11/14/2016 11:00:00,4944.00,"5.45E+04","cfm","2.69E+08","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016457,"Byron","Unit 2","H-3","1.46E-08","uCi/cc","NA","","",11/11/2016 0:36:00,11/14/2016 11:00:00,4944.00,"5.45E+04","cfm","2.69E+08","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016458,"Byron","Unit 2","H-3","6.90E-07","uCi/cc","NA","","",11/21/2016 1:46:00,11/21/2016 3:05:00,79.00,"1.20E+03","cfm","9.46E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016459,"Byron","Unit 1","H-3","5.41E-07","uCi/cc","NA","","",11/16/2016 12:01:00,11/16/2016 13:08:00,67.00,"1.72E+03","cfm","1.16E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016459,"Byron","Unit 1","XE-133","2.10E-07","uCi/cc","NA","","",11/16/2016 12:01:00,11/16/2016 13:08:00,67.00,"1.72E+03","cfm","1.16E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016460,"Byron","Unit 1","AR-41","8.55E-07","uCi/cc","NA","","",11/17/2016 22:03:00,11/17/2016 23:25:00,82.00,"1.48E+03","cfm","1.21E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016460,"Byron","Unit 1","H-3","5.31E-07","uCi/cc","NA","","",11/17/2016 22:03:00,11/17/2016 23:25:00,82.00,"1.48E+03","cfm","1.21E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016461,"Byron","Unit 2","H-3","6.92E-07","uCi/cc","NA","","",11/26/2016 16:04:00,11/26/2016 17:27:00,83.00,"1.16E+03","cfm","9.64E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016462,"Byron","Unit 2","H-3","6.08E-07","uCi/cc","NA","","",11/23/2016 5:04:00,11/23/2016 6:15:00,71.00,"1.28E+03","cfm","9.09E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016463,"Byron","Unit 1","H-3","5.11E-07","uCi/cc","NA","","",11/20/2016 0:33:00,11/20/2016 1:32:00,59.00,"1.47E+03","cfm","8.68E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016465,"Byron","Unit 1","H-3","3.06E-07","uCi/cc","NA","","",11/21/2016 16:41:00,11/21/2016 17:54:00,73.00,"1.49E+03","cfm","1.09E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016466,"Byron","Unit 1","H-3","4.23E-07","uCi/cc","NA","","",11/25/2016 3:49:00,11/25/2016 5:00:00,71.00,"1.48E+03","cfm","1.05E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016467,"Byron","Unit 1","H-3","4.23E-07","uCi/cc","NA","","",12/10/2016 4:40:00,12/10/2016 5:50:00,70.00,"1.45E+03","cfm","1.02E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016468,"Byron","Unit 2","H-3","6.52E-07","uCi/cc","NA","","",12/3/2016 12:03:00,12/3/2016 13:46:00,103.00,"8.51E+02","cfm","8.77E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016469,"Byron","Unit 2","H-3","6.52E-07","uCi/cc","NA","","",11/28/2016 7:50:00,11/28/2016 9:30:00,100.00,"1.07E+03","cfm","1.07E+05","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016470,"Byron","Unit 1","H-3","4.50E-07","uCi/cc","NA","","",11/23/2016 3:35:00,11/23/2016 4:56:00,81.00,"1.45E+03","cfm","1.17E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016471,"Byron","Unit 1","H-3","3.67E-07","uCi/cc","NA","","",11/26/2016 17:34:00,11/26/2016 18:51:00,77.00,"1.53E+03","cfm","1.17E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016472,"Byron","Unit 1","H-3","3.67E-07","uCi/cc","NA","","",11/27/2016 23:01:00,11/28/2016 0:19:00,78.00,"1.48E+03","cfm","1.16E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016473,"Byron","Unit 1","H-3","3.22E-07","uCi/cc","NA","","",11/29/2016 3:35:00,11/29/2016 4:44:00,69.00,"1.45E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016474,"Byron","Unit 1","C-14","2.69E-09","uCi/cc","NA","","",11/14/2016 0:45:00,11/21/2016 0:52:00,10087.00,"1.09E+05","cfm","1.10E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016474,"Byron","Unit 1","H-3","1.23E-08","uCi/cc","NA","","",11/14/2016 0:45:00,11/21/2016 0:52:00,10087.00,"1.09E+05","cfm","1.10E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016475,"Byron","Unit 2","C-14","1.90E-09","uCi/cc","NA","","",11/14/2016 0:55:00,11/21/2016 0:55:00,10080.00,"1.56E+05","cfm","1.57E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016475,"Byron","Unit 2","H-3","2.28E-08","uCi/cc","NA","","",11/14/2016 0:55:00,11/21/2016 0:55:00,10080.00,"1.56E+05","cfm","1.57E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016476,"Byron","Unit 1","C-14","2.72E-09","uCi/cc","NA","","",11/21/2016 0:52:00,11/28/2016 0:54:00,10082.00,"1.10E+05","cfm","1.11E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016476,"Byron","Unit 1","H-3","2.71E-09","uCi/cc","NA","","",11/21/2016 0:52:00,11/28/2016 0:54:00,10082.00,"1.10E+05","cfm","1.11E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016477,"Byron","Unit 2","C-14","1.89E-09","uCi/cc","NA","","",11/21/2016 0:55:00,11/28/2016 0:57:00,10082.00,"1.58E+05","cfm","1.59E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016477,"Byron","Unit 2","H-3","1.33E-08","uCi/cc","NA","","",11/21/2016 0:55:00,11/28/2016 0:57:00,10082.00,"1.58E+05","cfm","1.59E+09","cf","Unit 2 Stack","Unit 2 Stack","ground","","C",100
2016478,"Byron","Unit 1","H-3","4.07E-07","uCi/cc","NA","","",12/1/2016 0:07:00,12/1/2016 1:10:00,63.00,"1.45E+03","cfm","9.12E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016478,"Byron","Unit 1","XE-133","4.71E-07","uCi/cc","NA","","",12/1/2016 0:07:00,12/1/2016 1:10:00,63.00,"1.45E+03","cfm","9.12E+04","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016479,"Byron","Unit 2","H-3","5.39E-07","uCi/cc","NA","","",12/5/2016 15:03:00,12/5/2016 16:53:00,110.00,"8.44E+02","cfm","9.29E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016480,"Byron","Unit 1","H-3","4.11E-07","uCi/cc","NA","","",12/3/2016 17:05:00,12/3/2016 18:20:00,75.00,"1.59E+03","cfm","1.19E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016481,"Byron","Unit 1","H-3","4.72E-07","uCi/cc","NA","","",12/4/2016 20:55:00,12/4/2016 22:08:00,73.00,"1.56E+03","cfm","1.14E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016483,"Byron","Unit 1","AR-41","6.50E-07","uCi/cc","NA","","",12/6/2016 4:17:00,12/6/2016 5:28:00,71.00,"1.41E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016483,"Byron","Unit 1","H-3","4.49E-07","uCi/cc","NA","","",12/6/2016 4:17:00,12/6/2016 5:28:00,71.00,"1.41E+03","cfm","1.00E+05","cf","Unit 1 Containment Purge","Unit 1 Containment Purge","ground","","B",100
2016484,"Byron","Unit 2","H-3","6.08E-07","uCi/cc","NA","","",12/10/2016 4:59:00,12/10/2016 6:05:00,66.00,"1.27E+03","cfm","8.36E+04","cf","Unit 2 Containment Purge","Unit 2 Containment Purge","ground","","B",100
2016485,"Byron","Unit 1","C-14","2.80E-09","uCi/cc","NA","","",11/28/2016 0:54:00,12/5/2016 1:29:00,10115.00,"1.07E+05","cfm","1.08E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
2016485,"Byron","Unit 1","H-3","5.93E-09","uCi/cc","NA","","",11/28/2016 0:54:00,12/5/2016 1:29:00,10115.00,"1.07E+05","cfm","1.08E+09","cf","Unit 1 Stack","Unit 1 Stack","ground","","C",100
